content,label,16000
오ㅓ 씹 개미쳤다 프레임 유지하몀서 저정도라고? 와 씹ㄹ 존나 금손이네 애들도 ㅈㄴ 이쁘고 꼴리고 귀엽게 그리고 진짜 니가 최고야,0,
이뱀 드랍더 비트!,0,
명작에 유행따위 의미 없지,0,
이런류중에 최고로 부드러운거같다,0,
부자연스러운 부분없이 엄청 부드럽게 흘러가네 고생추,0,
역대 최고수준이란 이런때 쓰이는 말이야,0,
햐 진짜 퀄리티가 개쩌네. 얼마나 힘을 들였을지 상상도 못하겠다,0,
와 진짜 너무 잘만들었다 ㄹㅇ 민족의 역작,0,
와 퀄 미쳤다 진짜... 아 못참겠다 오늘은 바로 쇼년 몸으로 스틸라인 숙소 찾아간다ㅋㅋ,0,
씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개귀엽다,0,
삼퇴마사 넘 이쁘다ㅋㅋㅋ,0,
딱걸렸네-,0,
어머나 세상에~,0,
칼카스를 낳았네~,0,
? 설명좀!,0,
존나 옛날에 김C가 찍었던 광고임,0,
이거 알면 틀이네,0,
이거 알고있다는건 나이가 최소 30이상아니냐 ㅋㅋ,0,
저 7살인데 이 광고 앎,0,
37이겠지!,0,
일어나자마자 뿜었네 ㅋㅋ,0,
뒤에 퇴마사 3총사 개 귀엽네 ㅋㅋㅋㅋ,0,
아 진짜 귀엽네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
응애 나 아가 데붕이라 망고가 뭔지 몰라,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃갸,0,
나는 -틀- 이다 ! ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
씹ㅋㅋㅋㅋㅋㅋ 존나커엽노ㅋㅋㅋ,0,
딱걸렸네,0,
히오스... 그립읍니다... 사실 안그리워 씨발년들아,1,
아는 사람만 하는 겜에서 아는 사람도 없어진 히오스...,0,
어제 패치나온다고 새벽까지 기다렸는데 개발진놈들 아직임 하고 런함 개빡침,0,
그래도 히오스는 시체르 강간은 안당해서 다행이노,0,
이니 2021이라면서 히오스 게임 화면은 몇 년 전 물건이네 이게 뭐람,0,
작중 게임이 히오스인 이유는 조만간 게임접는다는걸 뜻함,0,
옛날 UI네 ㅋㅋㅋ,0,
남자가 개병신이라 죽탱이갈기고싶어서 단맛이안느껴지네,1,
원래 동백꽃도 그런걸 뭐…,0,
나는 왜 점순이 없음?,0,
남주 실화냐...,0,
김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정! 김유정!,0,
개인적으론 동백꽃보단 봄봄이 더 재밌었는데,0,
이야 이제 보름 뒤에 두 줄 나온 테스트기 들고 오면 되는 거냐,0,
일리단 유저 평균,0,
"""원작에 충실한 엔딩을 보여 달라""",0,
이런 알싸하지만 향긋한 맛도 좋다,0,
히오스 광고인줄 알고 끝까지 긴장하면서 봤는데 왜 아님,0,
남자새끼 아구지 한방 존나씨게 꽃고싶네,1,
현대배경으로 바꾸니까 ㄹㅇ 몰입력이 다르네,0,
이제야 작품이 이해가 가네,0,
더지워줘,0,
마저 “해줘”,0,
팬티가 아직 남아있는데,0,
이게 수영복이지 씨발ㅋㅋ 쓸데없이 면적 늘려놓은거 병신같음,1,
아니지 일어나서는 그 순간 바로 착정펠라 시작이지 그래서 걷지도 못하게 만드는거임,1,
출처 좀 알려줘...,0,
저거 사리아인가?,0,
내,0,
"드라코, 와이번들도 해당일까",0,
라빜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
족고수네,0,
축하합니다. 이벤트에 당첨되었스빈다.uid 대라,0,
퇴근버스에서 싱글벙글 챈질하던 코이사 격노,0,
라바바 ㅋㅋㅋㅋㅋ,0,
야 너 누가 찾아간다 ㅋㅋㅋㅋㅋ,0,
라비 미쳤냐고 ㅋㅋㅋㅋ,0,
소완 개처럼 따먹고 싶네,1,
uid딱대라 ㅋㅋㅋㅋ,0,
아이샤 극대격노,0,
라비아타 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
개잘만들었따,0,
???:이벤트에 당첨되셨스빈다 UID와 닉네임을 알려주새오!,0,
이벤트에 당첨되셨스빈다 uid와 닉네임을 답글로 적어주세요,0,
아니씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,
[속보] 공이사 극대노,0,
카오나시는 둠이터 거미할배는 알프레드인가ㅋㅋㅋ,0,
라비 할망구 시발ㅋㅋㅋㅋㅋㅋㅋ,1,
누가 택배왔다고 그러면 문열어주지 마라,0,
라바바 ㅋㅋㅋ 넘한거 아니냐,0,
라빜ㅋㅋㅋ아탘ㅋㅋㅋ 전 오르카 대빵이라 현존 섹돌중 제일 어울리긴 하는뎈ㅋㅋㅋ엌ㅋㅋㅋ,0,
ㅋㅋㅋㅋㅋㅋㅋㅋ할매라비 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
사령관님 이벤트에 당첨되셨어요 집주소 좀 불려주세요,0,
아ㅏ ㅋㅋㅋㅋ,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 발상이 진짜 ㅋㅋㅋㅋ,0,
와 라비아타 위화감 제로네 ㅋㅋㅋㅋㅋ,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왤케 잘그림,0,
와 미쳤다 ㅋㅋ,0,
그러다 아이셔에게 뒤져용 아 ㅋㅋ,0,
웨히히히히히히히히히히히히히히히,0,
와 유바바에..ㅋㅋㅋㅋㅋ,0,
ㄱㅊ,0,
라비아타 고증 지렸고,0,
라비 씹ㅋㅋㅋㅋ,0,
와 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,
아니 ㅋㅋㅋㅋ 라비아타 ㅋㅋㅋ,0,
진짜 좋았다 ㅋㅋㅋㅋ 알프레드로 만든 가마 할아범이라던가 몇명 더 보고 싶어지네,0,
감사합니다 감사합니다,0,
머리카락 뭐썼어요 아조씨?,0,
위에 링크걸어둠!,0,
와 미친! 고마워 형!,0,
어이쿠 행님 압도적 감사. ㅜㅜ 해외 공유되지 않도록 주소에 한글암호화 하시는게 좋았을텐데;;,0,
그렇게 해도 결국은 누군가가 f95에 올림,0,
씁슬하군요. 복장 란제리복장 찾는중인데 어딘지 알수가 없네요. 하이힐하고 복장 링크도움점..,0,
Heel: https://hub.virtamate.com/resources/heels-preset-pack.1808/ 의상은 요기 테디란제리,0,
감사. 오른쪽 허벅지에 있는 벨트? 같은건 어디서 구함요?,0,
통팩에 logan sexymaid 인거 가틈,0,
모델은 훌륭하지만 옷이 없습니다. 이미지에 사용된 옷은 어디서 볼 수 있나요? 작성자 이름 또는 이와 유사한 것.,0,
https://arca.live/b/realvam/31549965?category=%EC%9D%98%EC%83%81&p=1,0,
왜 누군가가 한국어로 된 주소를 암호화하여 해외에 공유하지 않으려고 할까요? 별로 멋지지 않습니다. vam 허브와 f95가 한국에서 사용할 수 없도록 암호화되어 있다고 상상해보십시오. 그것은 나쁠 것입니다. 하지만 아무데도 올리지 않을 테니 너무 걱정하지 마세요.,0,
또한 나는 미국 사람이 아니라 유럽 사람입니다. 여기 있는 누구에게도 문제가 되지 않기를 바랍니다... 그게 저를 슬프게 만들 것입니다.,0,
유럽인들도 육덕 좋아합니까? 슬랜더는 별로 입니까? 나는 궁금하다 그것이,0,
그리고 나는 당신이 날씬한 것이 좋지 않다는 것이 무엇을 의미하는지 정확히 모릅니다. 체중이 큰 것에 대해 이야기하고 있다면 잘 모르겠습니다. 여기에 모든 크기의 사람들이 있습니다.,0,
육덕은 육포가 아니다 오해가 있는 것 같다. 글래머와 슬랜더중 북유럽 사람들은 어디를 더 선호하는가?,0,
나는 내가 번역에서 길을 잃었다고 믿습니다. 글래머 또는 날씬한? 이것은 우리가 말하는 체형인가 음식인가?,0,
말하는 것이다 체형을!,0,
"웃기네요 음식인줄 알았어요! 글쎄요, 여기 사람들은 제 생각에 다양한 모양을 좋아합니다. 하지만 나는 사람들이 과체중이나 마른 체형이 아닌 중간에 그것을 좋아하고 나는 건강해 보이는 여성을 좋아합니다.",0,
링크에 유료컨텐츠가 포함되면 조심스러울수 밖에 없다. 그외에는 암호를 걸지 않음. 너무 섭섭해 하지마,0,
이야 디펜던시보니까 패킹도 잘되있네 ㄳㄳ,0,
엥? 람세스형 감장사해? 감은 가을에 나면사! 형!,0,
형 사랑해~ 근데 오른쪽엉덩이가 위로 올라가있는데 이거 어케해야댐? ;;,0,
모프에 rg updown 빨간색으로 나오는걸 파란색 반대로 하면됨,0,
짝짝짝,0,
짐 돌려봣는데 지금까지 뱀에서 본 그녀들중 쵝오다!!,0,
형 고마워~ 근데 왜 내 컴에선 의상이 이상하게 적용될까? 셔츠 종류는 가슴이 다 뚫고 나오고 브라 종류도 좀 이상하게 적용돼. 여기 챈에서 다른케들 많이 받아봤는데 첨이야.. 내가 뭘 잘못했을까?,0,
그러게 나도 젖꼭지가 사각형으로 돌출되는데,0,
나만 그런게 아니구나.. 어케 해결하지?,0,
thank you,0,
진짜 이쁘네,0,
진짜 최고인듯해요,0,
와 감사... 나랑 같은 겜 하고 있는거 맞나 싶을 정도의 작품이네 ㅋㅋㅋㅋ,0,
공유를 바라던사람글이 정작안보이넼ㅋㅋ 아직 못보셨나?  글고 공유감사합니다. 화요일 집가면 받아볼게요!,0,
와 사람을 그냥 빚어버리셧네. ㄷㄷㄷ vam의 다빈치,0,
에프터서비스까지 너무 감사합니다 선생님,0,
아주 좋습니다. 곧 테스트하겠습니다.,0,
와 진짜 너무 잘만들었다ㄷㄷㄷ 고맙읍니다 개추개추,0,
모델이 정말 좋습니다. 좋은 작업!,0,
선생님 정말 사랑합니더 단백질 다 빼겠네에,0,
존나 감사합니다.선생님~복 받으세요~,0,
지금까지 본 룩중에 가장 예쁨 지존임ㄷㄷ,0,
지금껏 1년넘게 VAM을 하면서 공유받은 룩중에 가장 완벽한 룩이네요. 짱입니다요~,0,
실제 있던건가,0,
저기 앉으면 잊어버린것도 생각나게됨,0,
없는 기억도 만들어내겠는걸..?,0,
기밀정보 창출 도구로서의 생각의 의자 기술',0,
아이언 메이든 의자버젼,0,
합성인거 모르는 사람은 없겠지,0,
생각(이 많아지는) 의자,0,
저기 앉으면 생각이 멈추게 되겠는데,0,
아래에 불 넣을수 있는 공간 있음   옛날에 디스커버리 다큐에서 봄,0,
저승에 가서 생각해야하나???,0,
생각하기를 그만두는 의자,0,
주마등 ㅋㅋㅋ,0,
스폰지밥이랑 누가더 구멍많은지 대결 가능,0,
생각하기도 전에 죽겠다 ㅋㅋ,0,
전기 의자는 아니라서 다행이네 ㅎ,0,
생각하던가 뒤지던가 이지선다,0,
으윽 똥구멍,0,
진실의 방에다 놔두면 딱이네. 진실을 생각하는 의자.....,0,
옆에 러시아어 있는거 꼴받네,0,
취조시작 -> 기억나지 않습니다. -> 생각의자를 보여준다. -> 생각났습니다. -> 취조종료.,0,
보여주기만 해도 다 불 듯,0,
여기앉을래? 잘생각해볼래?,0,
저 비슷한거 서대문현무소 고문실에 있음,0,
나는 생각한다 고로 나는,0,
만약 고민이 많다면 이 의자가 없애드릴겁니다!,0,
나요 나 아 씨발 생각난다고 아,1,
몸이 편하니까 생각이 많아지는겁니다,0,
생각을 하게 해준다고는 안했다  그냥 생각자체를 없애주는 의자지 죽으면 생각이고 뭐고 없으니,0,
좀치노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
"10분을 1시간 같이 쓰는 법, 그것은 상대성 이론(물리).",0,
이제 좀 생각이 나? ㅋㅋㅋ 야 이새끼 곤조있네 응? ㅋㅋㅋㅋㅋㅋ,0,
뭐야; 진짜 자기가 안한것도 한것처럼 생각나게 하는 의자인가 보네 ㄷㄷ,0,
기억왜곡의자,0,
댓글이 웃어 넘기기엔 뼈 있는 문장이네,0,
ㄹㅇㅋㅋ 딥-블랙코미디,0,
생각(물리),0,
와 이건 앉는 순간 1초만에 죄다 발설하겠노.... 아이언 메이든과 더불어 최고의 고문 도구인듯,0,
없었던 생각마저 창조되겠네,0,
교도관 : 자 생각의자에 가서 앉으세요,0,
주마등생각의자노,0,
각이 뿔 각 자인듯 ㅋㅋㅋㅋㅋ,0,
생각하는 걸 그만둘 것 같은데,0,
앉기 전에 바로 생각날듯,0,
앉기 전 많은 생각이 들게하는 의자,0,
고통의 생각,0,
첨에 뭔가 했는데 합성이노ㅋㅋㅋ 뒤에 자랑스러운 사회주의의 언어가 써있네,0,
아이언메이든 의자ver,0,
디아2에서 네크 스킬로 처음 접했는데 알고 보니 이게 고문기구여서 놀랐다. 스킬 효과도 딱 저거에 걸맞게 표현했지.,0,
생각이 아니라 주마등 아니노,0,
생각의자 쪽지 픽셀 깨진 게 너무 균일하노,0,
릴리 너무조아 귀여워!!,0,
아헤가오 ㅇㄷ,0,
팬티 스타킹 가터벨트,0,
메롱하는거 귀엽네 ㅋㅋㅋㅋㅋ,0,
이게 스피드? 고수 ㄷㄷ,0,
개고수네,0,
개추500번누르고 갑니다,0,
답글 500개 드렸슴니다,0,
혀를 꺼내놓은건 진공펠라를 그려오겠단걸 암시하는것,0,
호바밧,0,
퍄;,0,
who is that fxxking lilly 누구야 !!!!!!!!!!!!!!!!!!!!!!! 이렇게 느낌있는 그림을 그린 사람이 !!!!!!!!!!!,0,
째송해요째송해요 재가 했워요,0,
와 시발 그 담다디담 그림 느낌나네,1,
담다디담ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
깐지나게 치마 나폴나폴하는거바 머싯서,0,
LCK 감성 건공프로게이머,0,
릴리게이야..,0,
쌉고수심,0,
작업 시간이 보통 어느정도 걸리시나요,0,
1시간 반복 노래 틀어놓고 봤는데 25분정도 걸렸어!,0,
진지하게 저도 장비를 구매할 생각이 팍팍 드네요,0,
거기서 얼마나 더 잘그려지는 거냐고.. 천천히 알아보고 자신한테 맞는 장비 있으면 사는 거 추천해!  그림 자주 그리기도 하니까 후회는 안할 것 같워요,0,
더 잘 하고 싶어서도 있는데 진짜 마우스로 그리는거 하루 온종일 걸려서...,0,
확실히 편의성 차이도 심하긴 하지,0,
25분? 재능충,0,
릴리는 개추지,0,
진짜 감성 개미쳤네... 재능이다 재능,0,
람다람인가 그사람생각나네,0,
내 그림 보고 담다디담 생각이 났다니 영광이네,0,
담다디담이였나?,0,
아니 람다람이야,0,
오늘부터 당신은 담다디담입니다,0,
니 그림도 참 좋다 마이 그려줭,0,
자주자주 그리겠슴니다 꼬마워!,0,
메롱메롱,0,
잘그리는거 보니까 부럽다 ㅋㅋㅋㅋㅋㅋㅋ,0,
많이 부족하지만 열심히 그리겠슴니다 꼬마워!,0,
혀내미는거도 굉장히 맘에드는데ㅋㅋ,0,
대신 귀여운 힐데 혀를 드리겠습니다,0,
채색 센스있고 멋있당,0,
이제 자기만의 그림체가 잡혀가는거 같아서 좋다 ㅋㅋㅋㅋㅋ,0,
더더 열심히 그려볼게 꼬마워!,0,
오 좋다 분위기가 있네,0,
그림체 느낌 너무 좋다,0,
더 '그려줘',0,
겨누스!겨누스!겨누스!,0,
응애 나 뉴비 깨'줘',0,
입꾹닫 뺨따구 존나 마려움,0,
모른다고 말하면 알려주는데 입꾹닫은 좀,0,
모르면 말이라도 해줘....,0,
입꾹닫 진짜 대가리에 야까스망치마렵긴해,0,
응애 뉴비 칼엘 버스 태워'줘',0,
"""깨줘""하는 순간 파티가 ""깨져""요~",0,
그에게 주어지는 합격 목걸이,0,
응애 알아서 알려줘,0,
왜 볼수없다고 뜨지,0,
다시,0,
영상 안뜨노,0,
모르고 아예 비공개로 해버렸음 ㅠㅠ,0,
